image,gt_idx,x1,y1,x2,y2,w,h,area,max_gt_iou,neighbors_100px,edge_dist,img_n_gt,matched50,pred_score50,pred_iou50,matched75,max_pred_iou,status
DJI_20250511173421_0293_D_tile_0040_x0_y3040,6,547.0,365.99999999999994,585.0,433.00032,38.0,67.00032000000004,2546.0121600000016,0.07219134624137279,1,55.0,9,True,0.67859,0.8028295743987488,True,0.8028295743987488,TP
DJI_20250511173421_0293_D_tile_0040_x0_y3040,7,551.0,395.0,640.0003200000001,581.99968,89.0003200000001,186.99968,16643.03135989762,0.07219134624137279,1,-0.00032000000010157237,9,True,0.4295,0.5429206953682261,True,0.8715555229759601,TP
DJI_20250511173421_0293_D_tile_0040_x0_y3040,8,425.00032,547.9998400000001,469.00032000000004,584.9998400000001,44.00000000000006,37.0,1628.000000000002,0.0,1,55.00015999999994,9,True,0.76925,0.935025831478498,True,0.935025831478498,TP
DJI_20250511173421_0293_D_tile_0041_x608_y3040,0,167.99968,356.00032,277.0,434.00032,109.00031999999999,78.0,8502.024959999999,0.0,0,167.99968,6,True,0.8925,0.9122925989664461,True,0.9122925989664461,TP
DJI_20250511173421_0293_D_tile_0041_x608_y3040,1,95.00016000000001,375.0,148.00016000000002,461.99968,53.000000000000014,86.99968000000001,4610.983040000002,0.0,0,95.00016000000001,6,True,0.85865,0.8973663051021736,True,0.8973663051021736,TP
DJI_20250511173421_0293_D_tile_0041_x608_y3040,2,394.00000000000006,400.99999999999994,558.99968,575.0,164.99967999999996,174.00000000000006,28709.944320000002,0.0,0,65.0,6,True,0.91209,0.9365848809700781,True,0.9365848809700781,TP
DJI_20250511173421_0293_D_tile_0041_x608_y3040,3,1.0003199999999879,520.99968,217.00032,640.0,216.0,119.00031999999999,25704.069119999996,0.0,0,0.0,6,True,0.30171,0.7520787098926675,True,0.8333066568325356,FN_lowScore
DJI_20250511173421_0293_D_tile_0041_x608_y3040,4,604.0,466.00015999999994,640.0,505.00016000000005,36.0,39.000000000000114,1404.000000000004,0.0,0,0.0,6,True,0.74498,0.8671028861809248,True,0.8671028861809248,TP
DJI_20250511173421_0293_D_tile_0041_x608_y3040,5,414.0,617.99968,497.00032,639.99968,83.00031999999999,22.0,1826.0070399999997,0.0,0,0.00031999999998788553,6,True,0.63928,0.8310406440738868,True,0.8310406440738868,TP
DJI_20250511173421_0293_D_tile_0042_x1216_y3040,0,40.999680000000005,386.00032,160.0,468.00032,119.00031999999999,82.0,9758.02624,0.0,1,40.999680000000005,3,True,0.88236,0.9215537985562048,True,0.9215537985562048,TP
DJI_20250511173421_0293_D_tile_0042_x1216_y3040,1,1.0000319999999996,463.00000000000006,36.000032,501.0,35.0,37.99999999999994,1329.999999999998,0.0,1,1.0000319999999996,3,True,0.79343,0.8221444277806443,True,0.8221444277806443,TP
DJI_20250511173421_0293_D_tile_0042_x1216_y3040,2,470.00032,401.00032,640.0003200000001,573.00032,170.0000000000001,172.0,29240.00000000002,0.0,0,-0.00032000000010157237,3,True,0.82509,0.8769678770261021,True,0.8769678770261021,TP
DJI_20250511173421_0293_D_tile_0043_x1824_y3040,0,88.99999999999999,376.99968,195.0,540.0,106.00000000000001,163.00032,17278.03392,0.0022579488577292688,1,88.99999999999999,4,True,0.54102,0.8534395444002459,True,0.8534395444002459,TP
DJI_20250511173421_0293_D_tile_0043_x1824_y3040,1,526.99968,555.0001599999999,558.99968,612.0001599999999,32.0,57.0,1824.0,0.0,0,27.999840000000063,4,True,0.81142,0.8358423531320196,True,0.8358423531320196,TP
DJI_20250511173421_0293_D_tile_0043_x1824_y3040,2,429.99968,490.00032,447.99968,544.00032,18.0,54.0,972.0,0.0,0,95.99968000000001,4,True,0.71559,0.7753511106454176,True,0.7753511106454176,TP
DJI_20250511173421_0293_D_tile_0043_x1824_y3040,3,192.99968,485.00032,216.99967999999998,505.00032,23.99999999999997,20.0,479.99999999999943,0.0022579488577292688,1,134.99968,4,True,0.72164,0.525850275847268,False,0.525850275847268,TP
DJI_20250511173421_0293_D_tile_0044_x2432_y3040,0,443.99984000000006,491.00015999999994,504.99983999999995,540.00016,60.999999999999886,49.000000000000114,2989.0000000000014,0.04238635492100189,1,99.99983999999995,2,True,0.81082,0.847585300603653,True,0.847585300603653,TP
DJI_20250511173421_0293_D_tile_0044_x2432_y3040,1,405.0,534.00032,482.00031999999993,568.00032,77.00031999999993,34.0,2618.0108799999975,0.04238635492100189,1,71.99968000000001,2,True,0.82739,0.8988956875997568,True,0.8988956875997568,TP
DJI_20250511173421_0293_D_tile_0045_x3040_y3040,0,352.0,545.0,424.99967999999996,615.99968,72.99967999999996,70.99968000000001,5182.953920102398,0.0,0,24.000319999999988,2,True,0.86173,0.9417868520494388,True,0.9417868520494388,TP
DJI_20250511173421_0293_D_tile_0045_x3040_y3040,1,64.99968000000001,554.0,96.99968,586.0,31.999999999999986,32.0,1023.9999999999995,0.0,0,54.0,2,True,0.76077,0.8541552128678901,True,0.8541552128678901,TP
DJI_20250511173421_0293_D_tile_0046_x3648_y3040,0,81.99984,551.00032,118.99984,583.00032,37.0,32.0,1184.0,0.0,0,56.99968000000001,2,True,0.28616,0.9248735813423508,True,0.9248735813423508,FN_lowScore
DJI_20250511173421_0293_D_tile_0046_x3648_y3040,1,379.0,549.99968,469.0,627.99968,90.0,78.0,7020.0,0.0,0,12.000319999999988,2,True,0.89224,0.9202059031650704,True,0.9202059031650704,TP
DJI_20250511173421_0293_D_tile_0047_x4256_y3040,0,135.99967999999998,580.99984,265.0,639.9998400000001,129.00032000000002,59.000000000000114,7611.018880000016,0.0,0,0.00015999999993709935,2,True,0.88079,0.9113989736943063,True,0.9113989736943063,TP
DJI_20250511173421_0293_D_tile_0047_x4256_y3040,1,464.99967999999996,488.00000000000006,640.0,616.0,175.00032000000004,127.99999999999994,22400.040959999995,0.0,0,0.0,2,True,0.90679,0.9079317192462848,True,0.9079317192462848,TP
DJI_20250511173421_0293_D_tile_0048_x4640_y0,0,221.0,106.99968000000001,395.0,350.99968,174.0,244.0,42456.0,0.0661617755338172,0,106.99968000000001,10,True,0.80239,0.9340896918362006,True,0.9340896918362006,TP
DJI_20250511173421_0293_D_tile_0048_x4640_y0,1,472.00032,63.99999999999999,599.0,168.0,126.99968000000001,104.0,13207.96672,0.03361718279217863,0,41.0,10,True,0.84896,0.876399119087226,True,0.876399119087226,TP
DJI_20250511173421_0293_D_tile_0048_x4640_y0,2,499.00032,156.0,640.0,324.0,140.99968,168.0,23687.94624,0.03361718279217863,0,0.0,10,True,0.67791,0.8325952410179015,True,0.8325952410179015,TP
DJI_20250511173421_0293_D_tile_0048_x4640_y0,3,147.99968,1.0000000000000053,329.0,143.0,181.00032,142.0,25702.045439999998,0.12337313269156296,0,1.0000000000000053,10,True,0.85921,0.9544062155389293,True,0.9544062155389293,TP
DJI_20250511173421_0293_D_tile_0048_x4640_y0,4,8.999680000000003,0.999968,164.99967999999998,63.999968,155.99999999999997,63.0,9827.999999999998,0.3529038993983976,1,0.999968,10,True,0.7417,0.6356412531475768,True,0.8144347969249192,TP
DJI_20250511173421_0293_D_tile_0048_x4640_y0,5,57.0,0.9996799999999961,183.99968,128.99968,126.99968000000001,128.00000000000003,16255.959040000005,0.3529038993983976,2,0.9996799999999961,10,True,0.6843,0.5719927241022886,True,0.8137439934007379,TP
DJI_20250511173421_0293_D_tile_0048_x4640_y0,6,0.9999999999999964,42.00031999999999,115.0,228.00032000000002,114.0,186.00000000000003,21204.000000000004,0.35712809484421504,2,0.9999999999999964,10,True,0.50591,0.9528433078355198,True,0.9528433078355198,TP
DJI_20250511173421_0293_D_tile_0048_x4640_y0,7,1.0003200000000056,106.0,185.00032,278.0,183.99999999999997,172.0,31647.999999999996,0.44708278887981606,3,1.0003200000000056,10,True,0.39657,0.6400253471067333,False,0.6893884733935789,TP
DJI_20250511173421_0293_D_tile_0048_x4640_y0,8,72.0,138.0,195.00032000000002,297.00032,123.00032000000002,159.00032,19557.0902401024,0.4593005497533507,2,72.0,10,True,0.31421,0.6094762048961679,False,0.6606657693598793,FN_lowScore
DJI_20250511173421_0293_D_tile_0048_x4640_y0,9,78.0,162.00032,258.0,264.00032000000004,180.0,102.00000000000006,18360.00000000001,0.4593005497533507,2,78.0,10,True,0.31262,0.5827774616744016,False,0.5827774616744016,FN_lowScore
DJI_20250511173421_0293_D_tile_0049_x4640_y608,0,14.999808000000003,258.0,110.000128,342.99968,95.00032,84.99968000000001,8074.996799897602,0.014578173464710326,1,14.999808000000003,3,True,0.83225,0.9174061006254122,True,0.9174061006254122,TP
DJI_20250511173421_0293_D_tile_0049_x4640_y608,1,24.999679999999998,183.0,148.99968,261.0,124.00000000000001,78.0,9672.000000000002,0.014578173464710326,2,24.999679999999998,3,True,0.72479,0.5036116474409982,True,0.795364101719277,TP
DJI_20250511173421_0293_D_tile_0049_x4640_y608,2,0.9999999999999964,102.0,99.0,178.0,98.0,76.0,7448.0,0.0,1,0.9999999999999964,3,True,0.85865,0.9177298694225379,True,0.9177298694225379,TP
DJI_20250511173421_0293_D_tile_0050_x4640_y1216,0,46.000000000000014,365.0,350.0,551.99968,304.0,186.99968,56847.902720000006,0.0,0,46.000000000000014,2,True,0.87006,0.90845893664686,True,0.90845893664686,TP
DJI_20250511173421_0293_D_tile_0050_x4640_y1216,1,570.99968,520.0,638.99968,600.0,68.0,80.0,5440.0,0.0,0,1.0003199999999879,2,True,0.68152,0.7600077782325466,True,0.7600077782325466,TP
DJI_20250511173421_0293_D_tile_0051_x4640_y1824,0,156.0,59.0,347.00032,129.99968,191.00032,70.99968000000001,13560.961599897602,0.009156593977291272,0,59.0,3,True,0.80466,0.9324332051158505,True,0.9324332051158505,TP
DJI_20250511173421_0293_D_tile_0051_x4640_y1824,1,333.00032,107.99968,541.00032,205.99968,208.0,98.00000000000001,20384.000000000004,0.3045648163809569,1,98.99968000000001,3,True,0.8103,0.9718212783090237,True,0.9718212783090237,TP
DJI_20250511173421_0293_D_tile_0051_x4640_y1824,2,325.00032,146.00032000000002,457.00032,233.0,132.0,86.99967999999998,11483.957759999998,0.3045648163809569,1,146.00032000000002,3,True,0.67809,0.7321043935752489,False,0.7321043935752489,TP
DJI_20250511173421_0293_D_tile_0052_x4640_y2432,0,155.0,191.00032,288.00032,411.00032,133.00032,220.0,29260.070399999997,0.0,0,155.0,2,True,0.79521,0.7623026576272948,True,0.7623026576272948,TP
DJI_20250511173421_0293_D_tile_0052_x4640_y2432,1,524.0,377.00016000000005,640.0,438.00016,116.0,60.99999999999994,7075.999999999994,0.0,0,0.0,2,True,0.81067,0.8562830108371263,True,0.8562830108371263,TP
DJI_20250511173421_0293_D_tile_0053_x4640_y3040,0,88.0,427.99968,284.0,617.99968,196.0,190.0,37240.0,0.0,0,22.000319999999988,4,True,0.87507,0.9483983636604819,True,0.9483983636604819,TP
DJI_20250511173421_0293_D_tile_0053_x4640_y3040,1,295.99968,560.0,389.99968,636.0,94.0,76.0,7144.0,0.6465444322834313,2,4.0,4,True,0.10852,0.6254633129534928,True,0.7781508147595299,FN_lowScore
DJI_20250511173421_0293_D_tile_0053_x4640_y3040,2,305.99967999999996,542.00032,399.0,640.0003200000001,93.00032000000004,98.00000000000011,9114.031360000015,0.6465444322834313,2,-0.00032000000010157237,4,True,0.8272,0.7846283327081816,True,0.7846283327081816,TP
DJI_20250511173421_0293_D_tile_0053_x4640_y3040,3,337.00032,512.0,526.0,640.0,188.99968,128.0,24191.95904,0.22313402562430337,2,0.0,4,True,0.80263,0.9847146815027016,True,0.9847146815027016,TP
DJI_20250511173421_0293_D_tile_0054_x0_y3316,0,182.00032,208.00032000000002,333.0,359.0,150.99968,150.99967999999998,22800.9033601024,0.0,0,182.00032,9,True,0.85618,0.8194485710140565,True,0.8194485710140565,TP
DJI_20250511173421_0293_D_tile_0054_x0_y3316,1,419.99968,306.0,529.0,461.00032,109.00031999999999,155.00032,16895.084480102396,0.5501992826028029,2,111.0,9,True,0.4729,0.9070388689352388,True,0.9070388689352388,TP
DJI_20250511173421_0293_D_tile_0054_x0_y3316,2,418.00016,270.99984,469.00015999999994,313.99984,50.99999999999994,43.0,2192.9999999999977,0.022396927671541448,1,170.99984000000006,9,True,0.76648,0.8057654696221014,True,0.8057654696221014,TP
DJI_20250511173421_0293_D_tile_0054_x0_y3316,3,553.0,113.99968000000001,639.99968,323.99968,86.99968000000001,210.0,18269.932800000002,0.08092032153770146,1,0.00031999999998788553,9,True,0.38016,0.7855152308835315,True,0.7855152308835315,TP
DJI_20250511173421_0293_D_tile_0054_x0_y3316,4,407.0,300.0,597.0,460.0,190.0,160.0,30400.0,0.5501992826028029,1,43.0,9,True,0.42781,0.9369051046458751,True,0.9369051046458751,TP
DJI_20250511173421_0293_D_tile_0054_x0_y3316,5,321.0,1.0000000000000053,491.0,143.0,170.0,142.0,24140.0,0.7010203975004475,1,1.0000000000000053,9,True,0.0323,0.5313615237800026,True,0.7711956870466565,FN_lowScore
DJI_20250511173421_0293_D_tile_0054_x0_y3316,6,45.99984,25.00031999999999,86.99984,146.0,41.00000000000001,120.99968000000001,4960.986880000001,0.0,0,25.00031999999999,9,True,0.78361,0.8120655026422681,True,0.8120655026422681,TP
DJI_20250511173421_0293_D_tile_0054_x0_y3316,7,274.0,0.9999999999999964,505.00032,134.00032,231.00032,133.00032,30723.116480102395,0.7010203975004475,1,0.9999999999999964,9,True,0.85463,0.9214640513743522,True,0.9214640513743522,TP
DJI_20250511173421_0293_D_tile_0054_x0_y3316,8,549.0,91.0,587.0,160.00032000000002,38.0,69.00032000000002,2622.0121600000007,0.08092032153770146,1,53.0,9,True,0.461,0.8621623157875776,True,0.8621623157875776,TP
DJI_20250511173421_0293_D_tile_0055_x608_y3316,0,91.00016,99.0,148.00016,189.99968,57.0,90.99968000000001,5186.981760000001,0.0,0,91.00016,8,True,0.85013,0.8349788146619184,True,0.8349788146619184,TP
DJI_20250511173421_0293_D_tile_0055_x608_y3316,1,168.0,80.0,283.00032,160.99968,115.00031999999999,80.99968000000001,9314.9891198976,0.0,0,80.0,8,True,0.885,0.9222102122332272,True,0.9222102122332272,TP
DJI_20250511173421_0293_D_tile_0055_x608_y3316,2,394.0,124.99968000000001,562.99968,284.0,168.99968,159.00032,26871.0031998976,0.0,0,77.00031999999999,8,True,0.90479,0.9414563095763419,True,0.9414563095763419,TP
DJI_20250511173421_0293_D_tile_0055_x608_y3316,3,368.00032,389.0,494.00032,599.0,126.0,210.0,26460.0,0.2973518850032615,1,41.0,8,True,0.85514,0.8712769726447986,True,0.8712769726447986,TP
DJI_20250511173421_0293_D_tile_0055_x608_y3316,4,91.0,290.0,221.0,370.0,130.0,80.0,10400.0,0.22587668391208127,1,91.0,8,True,0.39194,0.656669541481081,True,0.7824682483489769,TP
DJI_20250511173421_0293_D_tile_0055_x608_y3316,5,0.999680000000005,232.99999999999997,172.99968,363.99968,172.0,130.99968000000004,22531.944960000008,0.22587668391208127,1,0.999680000000005,8,True,0.57527,0.5849176228547711,True,0.9734084633938473,TP
DJI_20250511173421_0293_D_tile_0055_x608_y3316,6,604.0,188.0,640.0,232.0,36.0,44.0,1584.0,0.0,0,0.0,8,True,0.75472,0.8904235440717023,True,0.8904235440717023,TP
DJI_20250511173421_0293_D_tile_0055_x608_y3316,7,393.00000000000006,345.00032,499.0,481.99999999999994,105.99999999999994,136.99967999999996,14521.966079999987,0.2973518850032615,1,141.0,8,True,0.83098,0.9637110602313081,True,0.9637110602313081,TP
DJI_20250511173421_0293_D_tile_0056_x1216_y3316,0,40.99968,111.0,155.99999999999997,192.99999999999997,115.00031999999997,81.99999999999997,9430.026239999994,0.0,1,40.99968,5,True,0.8761,0.8916804606318796,True,0.8916804606318796,TP
DJI_20250511173421_0293_D_tile_0056_x1216_y3316,1,0.999968,187.99999999999997,37.999968,220.0,37.0,32.00000000000003,1184.0000000000011,0.0,1,0.999968,5,True,0.80432,0.7401948178882038,False,0.7401948178882038,TP
DJI_20250511173421_0293_D_tile_0056_x1216_y3316,2,318.0,387.00032,422.0,524.0,104.0,136.99968,14247.96672,0.014761351072217306,1,116.0,5,True,0.8899,0.9196257917783504,True,0.9196257917783504,TP
DJI_20250511173421_0293_D_tile_0056_x1216_y3316,3,418.0,337.00032,493.00032,477.00032,75.00031999999999,140.0,10500.044799999998,0.014761351072217306,1,146.99968,5,True,0.84513,0.8335667148663914,True,0.8335667148663914,TP
DJI_20250511173421_0293_D_tile_0056_x1216_y3316,4,475.00032000000004,105.99968000000001,640.0,299.0,164.99967999999996,193.00032,31844.991039897588,0.0,0,0.0,5,True,0.85353,0.9259310959635608,True,0.9259310959635608,TP
DJI_20250511173421_0293_D_tile_0057_x1824_y3316,0,87.0,94.0,197.0,266.0,110.0,172.0,18920.0,0.01239054514582429,1,87.0,5,True,0.64506,0.9310698809326704,True,0.9310698809326704,TP
DJI_20250511173421_0293_D_tile_0057_x1824_y3316,1,107.00000000000001,455.00032,176.00032000000002,632.0,69.00032,176.99968,12213.034559897602,0.0,0,8.0,5,True,0.83582,0.7885952006962694,True,0.7885952006962694,TP
DJI_20250511173421_0293_D_tile_0057_x1824_y3316,2,525.99968,280.00032,559.99968,346.00032,34.0,66.0,2244.0,0.0,0,80.00031999999999,5,True,0.82906,0.8153125840580899,True,0.8153125840580899,TP
DJI_20250511173421_0293_D_tile_0057_x1824_y3316,3,430.00032,213.99984,444.00032000000004,266.99983999999995,14.000000000000057,52.99999999999994,742.0000000000022,0.0,0,195.99967999999996,5,True,0.71379,0.7472505899652372,False,0.7472505899652372,TP
DJI_20250511173421_0293_D_tile_0057_x1824_y3316,4,188.99984,206.00032,211.99983999999998,236.00032,22.99999999999997,30.0,689.9999999999991,0.01239054514582429,1,188.99984,5,True,0.77979,0.869298523306974,True,0.869298523306974,TP
DJI_20250511173421_0293_D_tile_0058_x2432_y3316,0,407.0,257.00032,485.0,293.00032,78.0,36.0,2808.0,0.07545743336683812,1,155.0,4,True,0.81726,0.925658907248173,True,0.925658907248173,TP
DJI_20250511173421_0293_D_tile_0058_x2432_y3316,1,449.99983999999995,220.99984,506.99984,267.99984,57.00000000000006,47.0,2679.0000000000027,0.07545743336683812,1,133.00016,4,True,0.81291,0.8398767369166175,True,0.8398767369166175,TP
DJI_20250511173421_0293_D_tile_0058_x2432_y3316,2,445.0,517.99968,507.0,639.99968,62.0,122.0,7564.0,0.0,0,0.00031999999998788553,4,True,0.86172,0.8986678378047815,True,0.8986678378047815,TP
DJI_20250511173421_0293_D_tile_0058_x2432_y3316,3,582.0,511.00032,610.0,551.00032,28.0,40.0,1120.0,0.0,0,30.0,4,True,0.74943,0.9000326554799366,True,0.9000326554799366,TP
DJI_20250511173421_0293_D_tile_0059_x3040_y3316,0,347.0,256.0,425.0,344.0,78.0,88.0,6864.0,0.0,0,215.0,4,True,0.85672,0.7953605978916549,True,0.7953605978916549,TP
DJI_20250511173421_0293_D_tile_0059_x3040_y3316,1,63.99984,275.00032,96.99984,315.00032,33.00000000000001,40.0,1320.0000000000002,0.0,0,63.99984,4,True,0.76479,0.8535516599625226,True,0.8535516599625226,TP
DJI_20250511173421_0293_D_tile_0059_x3040_y3316,2,301.00032000000004,525.00032,329.00032000000004,622.0,28.0,96.99968000000001,2715.9910400000003,0.0,0,18.0,4,True,0.80946,0.89518089270868,True,0.89518089270868,TP
DJI_20250511173421_0293_D_tile_0059_x3040_y3316,3,608.9998400000001,498.00032,639.99984,576.00032,30.999999999999886,78.0,2417.999999999991,0.0,0,0.00016000000005078618,4,True,0.79201,0.8443997749489142,True,0.8443997749489142,TP
DJI_20250511173421_0293_D_tile_0060_x3648_y3316,0,380.00032,272.99968,466.99999999999994,352.0,86.99967999999996,79.00031999999999,6873.002559897595,0.0,0,173.00000000000006,5,True,0.89372,0.8886287675745907,True,0.8886287675745907,TP
DJI_20250511173421_0293_D_tile_0060_x3648_y3316,1,84.00016000000001,276.0,119.00016000000001,312.0,35.0,36.0,1260.0,0.0,0,84.00016000000001,5,True,0.62112,0.7541521885332174,True,0.7541521885332174,TP
DJI_20250511173421_0293_D_tile_0060_x3648_y3316,2,84.99968000000001,543.00032,164.00000000000003,640.0,79.00032000000002,96.99968000000001,7663.005759897603,0.0,0,0.0,5,True,0.86036,0.8669264472083382,True,0.8669264472083382,TP
DJI_20250511173421_0293_D_tile_0060_x3648_y3316,3,3.999967999999998,503.00032,40.999967999999996,588.0,37.0,84.99968000000001,3144.9881600000003,0.0,0,3.999967999999998,5,True,0.81626,0.9036917002448365,True,0.9036917002448365,TP
DJI_20250511173421_0293_D_tile_0060_x3648_y3316,4,503.99968,498.0,581.99968,538.0,78.0,40.0,3120.0,0.0,0,58.00031999999999,5,True,0.85786,0.9309460626416295,True,0.9309460626416295,TP
DJI_20250511173421_0293_D_tile_0061_x4256_y3316,0,129.99967999999998,309.00016,263.0,370.00015999999994,133.00032000000002,60.99999999999994,8113.0195199999935,0.0,0,129.99967999999998,5,True,0.88958,0.8907883620576253,True,0.8907883620576253,TP
DJI_20250511173421_0293_D_tile_0061_x4256_y3316,1,249.0,492.0,411.0,636.99968,162.0,144.99968,23489.948160000004,0.009472420546088935,0,3.000319999999988,5,True,0.89064,0.8328747311107524,True,0.8328747311107524,TP
DJI_20250511173421_0293_D_tile_0061_x4256_y3316,2,346.99968000000007,448.00000000000006,426.0,496.0,79.00031999999993,47.99999999999994,3792.015359999992,0.009472420546088935,0,144.0,5,True,0.80762,0.9148331203814348,True,0.9148331203814348,TP
DJI_20250511173421_0293_D_tile_0061_x4256_y3316,3,533.0,478.00000000000006,639.99968,634.0,106.99968000000001,155.99999999999994,16691.950079999995,0.0,0,0.00031999999998788553,5,True,0.88619,0.7346344871123687,False,0.7346344871123687,TP
DJI_20250511173421_0293_D_tile_0061_x4256_y3316,4,474.00032,216.0,640.0003200000001,336.0,166.0000000000001,120.0,19920.000000000015,0.0,0,-0.00032000000010157237,5,True,0.897,0.9647974013436655,True,0.9647974013436655,TP
DJI_20250511173421_0293_D_tile_0062_x4640_y3316,0,80.0,142.00032,283.00032,341.0,203.00032,198.99968,40396.9987198976,0.0,0,80.0,6,True,0.86951,0.867758540476464,True,0.867758540476464,TP
DJI_20250511173421_0293_D_tile_0062_x4640_y3316,1,152.99968,486.0,308.0,634.0,155.00032,148.0,22940.047359999997,0.0,0,6.0,6,True,0.88132,0.744007847655174,False,0.744007847655174,TP
DJI_20250511173421_0293_D_tile_0062_x4640_y3316,2,293.0,286.00016,403.99968,345.00016000000005,110.99968000000001,59.00000000000006,6548.981120000007,0.31379904700885813,2,236.00032,6,True,0.20562,0.6957558854811723,True,0.7617531980842802,FN_lowScore
DJI_20250511173421_0293_D_tile_0062_x4640_y3316,3,298.99968,266.99999999999994,446.99968,397.99968,148.0,130.99968000000007,19387.95264000001,0.5748698755415155,2,193.00032,6,True,0.72883,0.9695076713350085,True,0.9695076713350085,TP
DJI_20250511173421_0293_D_tile_0062_x4640_y3316,4,330.0,238.99968,426.99968,398.0,96.99968000000001,159.00032,15422.980159897601,0.5748698755415155,2,213.00032,6,True,0.27376,0.753378482795815,True,0.753378482795815,FN_lowScore
DJI_20250511173421_0293_D_tile_0062_x4640_y3316,5,418.0,311.99968,561.00032,425.99968,143.00032,114.0,16302.036479999999,0.07512866700382521,0,78.99968000000001,6,True,0.77993,0.8550716120872615,True,0.8550716120872615,TP
DJI_20250511173423_0294_D_tile_0000_x0_y0,0,173.0,1.0000000000000053,351.99968,117.0,178.99968,116.0,20763.962880000003,0.0,0,1.0000000000000053,2,True,0.73736,0.8698098037099347,True,0.8698098037099347,TP
DJI_20250511173423_0294_D_tile_0000_x0_y0,1,434.0,140.0,617.00032,224.99968,183.00032,84.99968000000001,15554.968639897601,0.0,0,22.999680000000012,2,True,0.79308,0.9018179873566746,True,0.9018179873566746,TP
DJI_20250511173423_0294_D_tile_0001_x608_y0,0,241.99967999999998,126.99984,311.99968,185.99984,70.00000000000003,59.0,4130.000000000002,0.04713748302357819,1,126.99984,4,True,0.8021,0.6453951218598561,False,0.6453951218598561,TP
DJI_20250511173423_0294_D_tile_0001_x608_y0,1,197.0,0.9996799999999961,323.0,140.99968,126.0,140.00000000000003,17640.000000000004,0.04713748302357819,1,0.9996799999999961,4,True,0.8866,0.9012406347938484,True,0.9012406347938484,TP
DJI_20250511173423_0294_D_tile_0001_x608_y0,2,474.99968,155.0,594.0,232.00032,119.00031999999999,77.00031999999999,9163.062720102398,0.0,0,46.0,4,True,0.81986,0.9000116061014801,True,0.9000116061014801,TP
DJI_20250511173423_0294_D_tile_0001_x608_y0,3,607.0001599999999,76.0,640.00016,176.99967999999998,33.000000000000114,100.99967999999998,3332.9894400000107,0.0,0,-0.00016000000005078618,4,True,0.70958,0.8857367981290658,True,0.8857367981290658,TP
DJI_20250511173423_0294_D_tile_0002_x1216_y0,0,178.0,1.0000000000000142,293.00032,175.0,115.00031999999999,174.0,20010.055679999998,0.22995801620052037,1,1.0000000000000142,4,True,0.58919,0.9604055153559896,True,0.9604055153559896,TP
DJI_20250511173423_0294_D_tile_0002_x1216_y0,1,109.99967999999998,0.999680000000005,223.99967999999998,200.99968,114.0,200.0,22800.0,0.22995801620052037,1,0.999680000000005,4,True,0.82495,0.8049209747351701,True,0.8049209747351701,TP
DJI_20250511173423_0294_D_tile_0002_x1216_y0,2,1.0000000000000009,92.00032,77.0,174.00032,76.0,81.99999999999999,6231.999999999999,0.0,0,1.0000000000000009,4,True,0.80408,0.8960683204197316,True,0.8960683204197316,TP
DJI_20250511173423_0294_D_tile_0002_x1216_y0,3,553.00016,0.999968,606.0001599999999,63.999968,52.999999999999886,63.0,3338.9999999999927,0.0,0,0.999968,4,True,0.74008,0.9109754563617471,True,0.9109754563617471,TP
DJI_20250511173423_0294_D_tile_0003_x1824_y0,0,248.99984,133.0,279.99984,222.00032,31.0,89.00031999999999,2759.0099199999995,0.0,1,133.0,2,True,0.77907,0.7725185070122907,True,0.7725185070122907,TP
DJI_20250511173423_0294_D_tile_0003_x1824_y0,1,218.99967999999998,180.00032000000002,234.99967999999998,210.00032000000002,16.0,30.0,480.0,0.0,1,180.00032000000002,2,True,0.05543,0.7653789725668125,True,0.7653789725668125,FN_lowScore
DJI_20250511173423_0294_D_tile_0004_x2432_y0,0,85.0,41.0,235.0,359.0,150.0,318.0,47700.0,0.0,0,41.0,2,True,0.84522,0.9146104499156167,True,0.9146104499156167,TP
DJI_20250511173423_0294_D_tile_0004_x2432_y0,1,497.00032,8.999999999999995,582.0,97.0,84.99968000000001,88.0,7479.971840000001,0.0,0,8.999999999999995,2,True,0.85971,0.9474086946067852,True,0.9474086946067852,TP
DJI_20250511173423_0294_D_tile_0005_x3040_y0,0,428.00000000000006,100.00032000000002,544.99968,267.0,116.99967999999996,166.99967999999998,19538.90912010239,0.0,0,95.00031999999999,3,True,0.90042,0.913118729779616,True,0.913118729779616,TP
DJI_20250511173423_0294_D_tile_0005_x3040_y0,1,572.99968,0.9999999999999964,624.99968,65.0,52.0,64.0,3328.0,0.0,0,0.9999999999999964,3,True,0.85279,0.909955873253914,True,0.909955873253914,TP
DJI_20250511173423_0294_D_tile_0005_x3040_y0,2,370.99999999999994,0.9999999999999964,485.0,55.0,114.00000000000006,54.0,6156.000000000003,0.0,0,0.9999999999999964,3,True,0.76634,0.7243775375763238,False,0.7243775375763238,TP
DJI_20250511173423_0294_D_tile_0006_x3648_y0,0,295.0,305.0,381.99968,451.99968,86.99968000000001,146.99968,12788.925120102404,0.0,0,188.00032,5,True,0.49974,0.5568714006599006,True,0.9361148733446727,TP
DJI_20250511173423_0294_D_tile_0006_x3648_y0,1,488.99968,1.0000000000000053,568.99968,143.0,80.0,142.0,11360.0,0.0,0,1.0000000000000053,5,True,0.86835,0.9207686775079632,True,0.9207686775079632,TP
