image,score,x1,y1,x2,y2,tp50,iou50,gt50,tp75,max_iou_any_gt,status
DJI_20250511174627_0613_D_tile_0062_x4640_y3316,0.59822,423.207,614.489,448.728,639.6750000000001,False,0.0,-1,False,0.0,bgFP
DJI_20250511173937_0435_D_tile_0060_x3648_y3316,0.59807,229.56,276.022,250.817,319.242,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0057_x1824_y3316,0.59615,562.867,559.91,639.336,583.4599999999999,False,0.0,-1,False,0.0,bgFP
DJI_20250511173427_0296_D_tile_0059_x3040_y3316,0.59545,562.782,197.985,639.113,225.474,False,0.0,-1,False,0.0,bgFP
DJI_20250511174635_0617_D_tile_0001_x608_y0,0.59458,156.171,1.371,242.739,37.933,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0033_x608_y2432,0.59409,334.38,550.472,375.286,601.006,False,0.0,-1,False,0.0,bgFP
DJI_20250511173943_0438_D_tile_0054_x0_y3316,0.59407,269.694,242.789,315.755,276.592,False,0.0,-1,False,0.0,bgFP
DJI_20250511174631_0615_D_tile_0035_x1824_y2432,0.59273,73.612,606.717,102.575,637.1659999999999,False,0.0,-1,False,0.0,bgFP
DJI_20250511174629_0614_D_tile_0040_x0_y3040,0.59168,208.242,556.972,267.771,618.641,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0046_x3648_y3040,0.59146,358.807,192.862,429.902,226.434,False,0.0,-1,False,0.0,bgFP
DJI_20250511173955_0444_D_tile_0061_x4256_y3316,0.59106,489.893,0.965,534.4979999999999,26.223,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0007_x4256_y0,0.59087,591.49,62.072,639.205,88.06400000000001,False,0.0,-1,False,0.0,bgFP
DJI_20250511174649_0624_D_tile_0061_x4256_y3316,0.59042,291.406,611.447,347.303,639.453,False,0.0,-1,False,0.0,bgFP
DJI_20250511174627_0613_D_tile_0025_x608_y1824,0.58973,195.809,325.968,263.771,391.534,False,0.0,-1,False,0.0076977105008281,bgFP
DJI_20250511174627_0613_D_tile_0009_x608_y608,0.5877,353.717,581.846,399.606,614.575,False,0.0,-1,False,0.0,bgFP
DJI_20250511173425_0295_D_tile_0013_x3040_y608,0.58741,58.8,497.09,95.07,524.217,False,0.0,-1,False,0.0,bgFP
DJI_20250511174639_0619_D_tile_0025_x608_y1824,0.58671,0.542,515.154,40.42,536.194,False,0.0,-1,False,0.0,bgFP
DJI_20250511174639_0619_D_tile_0052_x4640_y2432,0.58663,218.323,413.038,270.15700000000004,423.766,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0002_x1216_y0,0.58615,544.46,378.973,571.643,446.492,False,0.0,-1,False,0.0,bgFP
DJI_20250511173417_0291_D_tile_0007_x4256_y0,0.58535,108.636,607.383,129.477,639.696,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0035_x1824_y2432,0.58421,253.387,291.29,272.894,345.651,False,0.0,-1,False,0.0,bgFP
DJI_20250511174641_0620_D_tile_0047_x4256_y3040,0.58338,414.143,475.306,455.809,510.867,False,0.0,-1,False,0.0575633764704551,bgFP
DJI_20250511173427_0296_D_tile_0042_x1216_y3040,0.57866,350.27,329.596,369.629,361.827,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0043_x1824_y3040,0.5785,320.721,576.951,343.255,604.099,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0051_x4640_y1824,0.57803,517.675,489.337,548.3879999999999,507.356,False,0.0,-1,False,0.0,bgFP
DJI_20250511174627_0613_D_tile_0000_x0_y0,0.57667,460.638,553.561,503.754,587.5310000000001,False,0.0,-1,False,0.0,bgFP
DJI_20250511174635_0617_D_tile_0051_x4640_y1824,0.57657,210.044,275.285,258.95300000000003,290.958,False,0.0,-1,False,0.0557866254042313,bgFP
DJI_20250511174637_0618_D_tile_0015_x4256_y608,0.57622,0.513,407.457,34.113,438.885,False,0.0,-1,False,0.0,bgFP
DJI_20250511174627_0613_D_tile_0000_x0_y0,0.57605,493.605,381.159,531.297,413.521,False,0.0,-1,False,0.0,bgFP
DJI_20250511174631_0615_D_tile_0031_x4256_y1824,0.57497,98.877,274.994,128.319,297.53200000000004,False,0.0,-1,False,0.0,bgFP
DJI_20250511173425_0295_D_tile_0030_x3648_y1824,0.57472,0.498,169.427,52.945,197.304,False,0.0,-1,False,0.0,bgFP
DJI_20250511173431_0298_D_tile_0038_x3648_y2432,0.57309,392.159,571.04,440.881,617.8979999999999,False,0.0,-1,False,0.0,bgFP
DJI_20250511174639_0619_D_tile_0043_x1824_y3040,0.57218,32.692,317.465,98.301,345.823,False,0.0,-1,False,0.0,bgFP
DJI_20250511173423_0294_D_tile_0033_x608_y2432,0.57174,554.985,278.71,639.711,415.836,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0011_x1824_y608,0.56993,200.36,0.993,248.562,31.539,False,0.0,-1,False,0.0,bgFP
DJI_20250511173421_0293_D_tile_0006_x3648_y0,0.56755,72.765,1.046,104.875,53.611,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0006_x3648_y0,0.56668,436.599,315.344,460.23,340.557,False,0.0,-1,False,0.0,bgFP
DJI_20250511173423_0294_D_tile_0012_x2432_y608,0.5663,217.658,508.022,253.714,547.376,False,0.0,-1,False,0.0022691373616189,bgFP
DJI_20250511174639_0619_D_tile_0028_x2432_y1824,0.56602,137.402,607.109,163.475,639.854,False,0.0,-1,False,0.0,bgFP
DJI_20250511173431_0298_D_tile_0047_x4256_y3040,0.56578,453.23,625.175,519.1800000000001,639.885,False,0.0,-1,False,0.0,bgFP
DJI_20250511173425_0295_D_tile_0039_x4256_y2432,0.5654,480.77,484.451,519.857,515.746,False,0.0,-1,False,0.0,bgFP
DJI_20250511174631_0615_D_tile_0026_x1216_y1824,0.563,32.481,97.128,73.05799999999999,123.331,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0010_x1216_y608,0.56275,300.298,0.834,372.437,17.904,False,0.0,-1,False,0.0,bgFP
DJI_20250511174643_0621_D_tile_0041_x608_y3040,0.56267,450.375,577.585,478.575,609.716,False,0.0,-1,False,0.0,bgFP
DJI_20250511173419_0292_D_tile_0017_x608_y1216,0.56248,79.96,409.848,120.008,450.454,False,0.0,-1,False,0.0185498832767437,bgFP
DJI_20250511173427_0296_D_tile_0023_x4256_y1216,0.56231,0.62,312.247,53.851,365.698,False,0.0,-1,False,0.0,bgFP
DJI_20250511173953_0443_D_tile_0047_x4256_y3040,0.56186,277.459,1.454,352.488,91.297,False,0.0,-1,False,0.0827155789903548,bgFP
DJI_20250511173951_0442_D_tile_0056_x1216_y3316,0.5618,113.888,195.316,153.77100000000002,214.99,False,0.0,-1,False,0.0,bgFP
DJI_20250511173419_0292_D_tile_0021_x3040_y1216,0.55996,565.085,282.9,595.116,297.136,False,0.0,-1,False,0.0,bgFP
DJI_20250511174631_0615_D_tile_0032_x0_y2432,0.55952,366.57,597.323,432.047,639.192,False,0.0,-1,False,0.0,bgFP
DJI_20250511174639_0619_D_tile_0002_x1216_y0,0.55706,595.311,548.466,639.691,579.602,False,0.0,-1,False,0.0,bgFP
DJI_20250511173419_0292_D_tile_0054_x0_y3316,0.55678,583.554,591.919,613.7049999999999,639.55,False,0.0,-1,False,0.0,bgFP
DJI_20250511173425_0295_D_tile_0001_x608_y0,0.55669,437.243,115.866,458.564,158.88,False,0.0,-1,False,0.0,bgFP
DJI_20250511174639_0619_D_tile_0021_x3040_y1216,0.55665,236.602,518.139,264.803,532.157,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0057_x1824_y3316,0.55658,485.165,449.705,509.5990000000001,495.12,False,0.0,-1,False,0.0,bgFP
DJI_20250511174639_0619_D_tile_0013_x3040_y608,0.55652,463.018,57.858,497.713,154.924,False,0.0,-1,False,0.0,bgFP
DJI_20250511174649_0624_D_tile_0059_x3040_y3316,0.55609,460.557,607.58,500.236,639.8330000000001,False,0.0,-1,False,0.0,bgFP
DJI_20250511174627_0613_D_tile_0003_x1824_y0,0.55581,413.554,567.181,449.189,600.0160000000001,False,0.0,-1,False,0.0124025984181458,bgFP
DJI_20250511173937_0435_D_tile_0031_x4256_y1824,0.5548,94.164,309.214,116.31,339.351,False,0.0,-1,False,0.059061855244087,bgFP
DJI_20250511173433_0299_D_tile_0006_x3648_y0,0.55293,594.821,33.02,630.073,77.06700000000001,False,0.0,-1,False,0.0,bgFP
DJI_20250511173955_0444_D_tile_0052_x4640_y2432,0.55273,280.989,160.503,316.699,200.065,False,0.0,-1,False,0.055598691705316,bgFP
DJI_20250511173431_0298_D_tile_0058_x2432_y3316,0.55237,406.742,577.124,474.124,603.431,False,0.0,-1,False,0.0,bgFP
DJI_20250511173425_0295_D_tile_0018_x1216_y1216,0.54817,0.314,78.795,60.574,121.665,False,0.0,-1,False,0.0,bgFP
DJI_20250511174643_0621_D_tile_0006_x3648_y0,0.54746,263.286,0.896,287.573,31.469,False,0.0,-1,False,0.0,bgFP
DJI_20250511173433_0299_D_tile_0036_x2432_y2432,0.54673,250.55,344.557,289.797,370.463,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0043_x1824_y3040,0.54659,0.046,569.812,15.896,624.788,False,0.0,-1,False,0.0,bgFP
DJI_20250511174641_0620_D_tile_0046_x3648_y3040,0.54641,61.455,0.64,81.673,56.916,False,0.0,-1,False,0.0,bgFP
DJI_20250511174635_0617_D_tile_0015_x4256_y608,0.54627,306.499,499.099,354.50300000000004,518.494,False,0.0,-1,False,0.0,bgFP
DJI_20250511174635_0617_D_tile_0042_x1216_y3040,0.54605,0.211,172.18,27.555,216.595,False,0.0,-1,False,0.0,bgFP
DJI_20250511173945_0439_D_tile_0033_x608_y2432,0.54332,403.704,0.882,426.738,23.971,False,0.0,-1,False,0.0,bgFP
DJI_20250511174635_0617_D_tile_0028_x2432_y1824,0.54225,508.225,227.061,537.495,247.38,False,0.0,-1,False,0.0,bgFP
DJI_20250511174639_0619_D_tile_0011_x1824_y608,0.54203,118.258,606.692,147.825,639.734,False,0.0,-1,False,0.0,bgFP
DJI_20250511174639_0619_D_tile_0049_x4640_y608,0.54194,603.384,576.661,639.491,628.909,False,0.0,-1,False,0.0,bgFP
DJI_20250511173433_0299_D_tile_0026_x1216_y1824,0.54123,0.643,253.072,26.658,289.69100000000003,False,0.0,-1,False,0.0,bgFP
DJI_20250511173955_0444_D_tile_0062_x4640_y3316,0.5402,105.613,1.035,150.68200000000002,26.415,False,0.0,-1,False,0.0,bgFP
DJI_20250511174649_0624_D_tile_0054_x0_y3316,0.5396,171.696,401.211,206.559,427.156,False,0.0,-1,False,0.0,bgFP
DJI_20250511174639_0619_D_tile_0057_x1824_y3316,0.53862,35.954,41.296,98.211,69.707,False,0.0,-1,False,0.0,bgFP
DJI_20250511174649_0624_D_tile_0010_x1216_y608,0.53846,270.961,604.382,300.87800000000004,638.348,False,0.0,-1,False,0.0,bgFP
DJI_20250511173425_0295_D_tile_0000_x0_y0,0.53697,0.964,271.452,47.943,334.961,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0011_x1824_y608,0.53663,138.466,12.171,195.387,40.892,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0013_x3040_y608,0.53641,422.828,12.977,453.951,56.398,False,0.0,-1,False,0.0,bgFP
DJI_20250511174639_0619_D_tile_0005_x3040_y0,0.53574,0.893,613.343,29.361,640.0,False,0.0,-1,False,0.0,bgFP
DJI_20250511173417_0291_D_tile_0027_x1824_y1824,0.53365,92.86,502.18,119.314,521.917,False,0.0,-1,False,0.0,bgFP
DJI_20250511174627_0613_D_tile_0045_x3040_y3040,0.53258,87.242,0.974,117.203,82.95400000000001,False,0.0,-1,False,0.0,bgFP
DJI_20250511173425_0295_D_tile_0048_x4640_y0,0.53251,321.026,393.101,351.913,413.39,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0026_x1216_y1824,0.53087,548.8,8.994,639.491,47.833,False,0.0,-1,False,0.0,bgFP
DJI_20250511173953_0443_D_tile_0053_x4640_y3040,0.53042,111.323,111.155,205.215,144.089,False,0.0,-1,False,0.0,bgFP
DJI_20250511174631_0615_D_tile_0004_x2432_y0,0.52999,361.877,154.531,391.221,226.704,False,0.0,-1,False,0.0,bgFP
DJI_20250511174649_0624_D_tile_0050_x4640_y1216,0.52956,49.573,528.559,78.406,555.992,False,0.0,-1,False,0.0605262346322305,bgFP
DJI_20250511174635_0617_D_tile_0011_x1824_y608,0.52952,440.161,392.789,474.619,430.344,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0046_x3648_y3040,0.52935,288.036,616.428,311.03,639.472,False,0.0,-1,False,0.0,bgFP
DJI_20250511173953_0443_D_tile_0041_x608_y3040,0.5293,196.798,11.678,220.657,50.06700000000001,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0037_x3040_y2432,0.52834,613.117,106.859,639.4839999999999,136.939,False,0.0,-1,False,0.0,bgFP
DJI_20250511174635_0617_D_tile_0049_x4640_y608,0.52827,573.844,521.052,639.7260000000001,564.239,False,0.0,-1,False,0.0,bgFP
DJI_20250511174629_0614_D_tile_0042_x1216_y3040,0.52614,615.585,458.675,638.5640000000001,525.563,False,0.0,-1,False,0.0,bgFP
DJI_20250511174641_0620_D_tile_0022_x3648_y1216,0.52516,585.043,568.304,632.976,585.521,False,0.0,-1,False,0.0,bgFP
DJI_20250511174635_0617_D_tile_0033_x608_y2432,0.52475,275.628,219.539,317.944,235.726,False,0.0,-1,False,0.0,bgFP
DJI_20250511173425_0295_D_tile_0025_x608_y1824,0.52305,613.006,217.046,639.499,265.774,False,0.0,-1,False,0.0,bgFP
DJI_20250511174643_0621_D_tile_0030_x3648_y1824,0.52281,496.512,174.936,522.457,191.887,False,0.0,-1,False,0.0,bgFP
DJI_20250511174649_0624_D_tile_0030_x3648_y1824,0.52233,619.783,340.014,639.843,430.171,False,0.0,-1,False,0.0,bgFP
DJI_20250511173939_0436_D_tile_0023_x4256_y1216,0.52153,108.012,279.104,131.585,301.518,False,0.0,-1,False,0.0,bgFP
DJI_20250511173937_0435_D_tile_0051_x4640_y1824,0.52136,426.171,305.202,487.097,340.387,False,0.0,-1,False,0.0,bgFP
DJI_20250511174627_0613_D_tile_0039_x4256_y2432,0.52052,45.02,451.864,77.885,482.307,False,0.0,-1,False,0.0,bgFP
DJI_20250511173421_0293_D_tile_0024_x0_y1824,0.52017,406.149,48.738,503.852,109.692,False,0.0,-1,False,0.0,bgFP
DJI_20250511173425_0295_D_tile_0008_x0_y608,0.51997,618.259,350.457,639.592,401.132,False,0.0,-1,False,0.0,bgFP
DJI_20250511173957_0445_D_tile_0028_x2432_y1824,0.51945,120.322,188.256,215.753,292.082,False,0.0,-1,False,0.0,bgFP
DJI_20250511173953_0443_D_tile_0027_x1824_y1824,0.51913,155.935,42.69,235.644,154.482,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0021_x3040_y1216,0.51873,453.06,589.884,499.578,639.702,False,0.0,-1,False,0.0,bgFP
DJI_20250511173429_0297_D_tile_0045_x3040_y3040,0.51826,614.698,559.265,640.0,588.01,False,0.0,-1,False,0.0,bgFP
DJI_20250511174635_0617_D_tile_0011_x1824_y608,0.51764,577.62,234.377,639.552,265.046,False,0.0,-1,False,0.0,bgFP
DJI_20250511174649_0624_D_tile_0023_x4256_y1216,0.51697,433.57,528.516,462.426,556.092,False,0.0,-1,False,0.0723823487944095,bgFP
DJI_20250511173423_0294_D_tile_0049_x4640_y608,0.51659,0.749,392.897,32.197,455.613,False,0.0,-1,False,0.0,bgFP
DJI_20250511173421_0293_D_tile_0051_x4640_y1824,0.51659,429.076,8.568,495.846,77.01899999999999,False,0.0,-1,False,0.0,bgFP
DJI_20250511174629_0614_D_tile_0024_x0_y1824,0.51375,542.393,441.385,611.188,482.341,False,0.0,-1,False,0.0,bgFP
DJI_20250511173427_0296_D_tile_0061_x4256_y3316,0.51329,0.392,56.559,30.727,201.3,False,0.0,-1,False,0.0725037358770816,bgFP
DJI_20250511173421_0293_D_tile_0032_x0_y2432,0.51321,562.792,0.923,617.8480000000001,60.324000000000005,False,0.0,-1,False,0.0,bgFP
DJI_20250511174635_0617_D_tile_0031_x4256_y1824,0.51311,594.215,275.52,639.051,291.558,False,0.0,-1,False,0.0170780400011022,bgFP
DJI_20250511174629_0614_D_tile_0039_x4256_y2432,0.51298,605.256,494.899,639.5129999999999,542.158,False,0.0,-1,False,0.0,bgFP
DJI_20250511173421_0293_D_tile_0012_x2432_y608,0.51278,192.537,321.943,221.895,367.079,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0062_x4640_y3316,0.51241,620.008,32.247,639.592,60.478,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0054_x0_y3316,0.51183,148.308,418.216,208.882,454.541,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0049_x4640_y608,0.50923,322.034,0.549,354.647,14.975,False,0.0,-1,False,0.0,bgFP
DJI_20250511173425_0295_D_tile_0033_x608_y2432,0.5083,150.559,330.804,252.579,377.624,False,0.0,-1,False,0.0541171429669168,bgFP
DJI_20250511174635_0617_D_tile_0049_x4640_y608,0.50805,425.139,0.993,459.169,40.987,False,0.0,-1,False,0.0,bgFP
DJI_20250511173941_0437_D_tile_0046_x3648_y3040,0.50775,513.018,579.946,541.099,625.712,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0045_x3040_y3040,0.50773,212.485,615.41,231.007,639.929,False,0.0,-1,False,0.0,bgFP
DJI_20250511173421_0293_D_tile_0059_x3040_y3316,0.50601,520.25,286.998,549.926,302.252,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0028_x2432_y1824,0.50498,0.841,215.397,20.281,265.733,False,0.0,-1,False,0.0,bgFP
DJI_20250511173937_0435_D_tile_0053_x4640_y3040,0.50466,0.069,396.958,44.075,456.818,False,0.0,-1,False,0.0903897704521657,bgFP
DJI_20250511174637_0618_D_tile_0053_x4640_y3040,0.50455,620.436,308.396,639.722,336.03000000000003,False,0.0,-1,False,0.0,bgFP
DJI_20250511173427_0296_D_tile_0053_x4640_y3040,0.50431,464.556,223.345,491.673,253.217,False,0.0,-1,False,0.0,bgFP
DJI_20250511174639_0619_D_tile_0056_x1216_y3316,0.50405,257.191,580.525,295.655,614.0649999999999,False,0.0,-1,False,0.0,bgFP
DJI_20250511173415_0290_D_tile_0023_x4256_y1216,0.50374,586.486,69.721,639.486,85.79,False,0.0,-1,False,0.0,bgFP
DJI_20250511173955_0444_D_tile_0062_x4640_y3316,0.50303,0.512,95.52,33.403,129.28,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0007_x4256_y0,0.50231,109.211,346.62,144.406,373.045,False,0.0,-1,False,0.0403868279920097,bgFP
DJI_20250511174641_0620_D_tile_0029_x3040_y1824,0.50124,0.99,102.996,29.531,135.527,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0062_x4640_y3316,0.50114,472.174,597.109,514.8679999999999,637.349,False,0.0,-1,False,0.0,bgFP
DJI_20250511173419_0292_D_tile_0040_x0_y3040,0.49802,399.997,42.07,423.648,76.035,False,0.0,-1,False,0.0403884190946569,bgFP
DJI_20250511173417_0291_D_tile_0028_x2432_y1824,0.4968,207.573,281.225,222.242,303.68600000000004,False,0.0,-1,False,0.0,bgFP
DJI_20250511174627_0613_D_tile_0030_x3648_y1824,0.49665,101.955,21.637,122.923,44.277,False,0.0,-1,False,0.0125380847414532,bgFP
DJI_20250511173433_0299_D_tile_0041_x608_y3040,0.49654,213.302,0.947,309.681,34.117000000000004,False,0.0,-1,False,0.0,bgFP
DJI_20250511174635_0617_D_tile_0049_x4640_y608,0.49648,0.472,353.687,46.193,437.578,False,0.0,-1,False,0.0004120740700727,bgFP
DJI_20250511173423_0294_D_tile_0011_x1824_y608,0.49595,18.829,274.651,57.218,306.461,False,0.0,-1,False,0.0,bgFP
DJI_20250511173425_0295_D_tile_0042_x1216_y3040,0.4957,114.967,0.906,170.003,36.406,False,0.0,-1,False,0.0,bgFP
DJI_20250511173955_0444_D_tile_0009_x608_y608,0.4946,139.839,544.782,191.679,568.283,False,0.0,-1,False,0.0,bgFP
DJI_20250511173429_0297_D_tile_0059_x3040_y3316,0.49452,614.816,282.815,639.991,311.571,False,0.0,-1,False,0.0,bgFP
DJI_20250511174627_0613_D_tile_0008_x0_y608,0.49422,551.549,223.707,586.55,251.511,False,0.0,-1,False,0.0,bgFP
DJI_20250511174631_0615_D_tile_0055_x608_y3316,0.49421,214.238,147.844,256.997,170.798,False,0.0,-1,False,0.0288507882030048,bgFP
DJI_20250511173425_0295_D_tile_0047_x4256_y3040,0.49377,13.573,569.527,66.713,639.7130000000001,False,0.0,-1,False,0.0,bgFP
DJI_20250511173415_0290_D_tile_0003_x1824_y0,0.49348,57.537,61.321,104.66,90.664,False,0.0,-1,False,0.0,bgFP
DJI_20250511173425_0295_D_tile_0002_x1216_y0,0.49337,425.02,387.571,480.498,417.823,False,0.0,-1,False,0.0,bgFP
DJI_20250511173417_0291_D_tile_0041_x608_y3040,0.49267,0.716,1.218,62.355,28.586,False,0.0,-1,False,0.0,bgFP
DJI_20250511174635_0617_D_tile_0019_x1824_y1216,0.49266,596.717,331.92,639.393,376.544,False,0.0,-1,False,0.0,bgFP
DJI_20250511173429_0297_D_tile_0022_x3648_y1216,0.49253,477.657,313.115,506.163,358.142,False,0.0,-1,False,0.0027869042992479,bgFP
DJI_20250511174627_0613_D_tile_0036_x2432_y2432,0.49074,424.883,583.983,448.139,639.9,False,0.0,-1,False,0.0,bgFP
DJI_20250511173431_0298_D_tile_0046_x3648_y3040,0.49039,405.769,594.315,442.659,639.4240000000001,False,0.0,-1,False,0.0,bgFP
DJI_20250511174643_0621_D_tile_0035_x1824_y2432,0.49035,531.928,614.8,568.761,639.7439999999999,False,0.0,-1,False,0.0,bgFP
DJI_20250511173431_0298_D_tile_0046_x3648_y3040,0.49033,212.592,602.97,319.50300000000004,639.621,False,0.0,-1,False,0.0,bgFP
DJI_20250511174629_0614_D_tile_0060_x3648_y3316,0.48918,96.035,184.185,128.514,226.31,False,0.0,-1,False,0.0944225013593968,bgFP
DJI_20250511173955_0444_D_tile_0033_x608_y2432,0.48793,190.465,175.263,220.965,201.3,False,0.0,-1,False,0.0,bgFP
DJI_20250511174635_0617_D_tile_0014_x3648_y608,0.48746,390.767,0.807,425.978,31.97,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0022_x3648_y1216,0.48562,14.286,373.188,96.139,440.028,False,0.0,-1,False,0.0,bgFP
DJI_20250511174649_0624_D_tile_0052_x4640_y2432,0.48536,152.897,22.177,186.499,43.665,False,0.0,-1,False,0.0,bgFP
DJI_20250511174643_0621_D_tile_0027_x1824_y1824,0.48486,584.887,589.818,600.3829999999999,639.707,False,0.0,-1,False,0.0,bgFP
DJI_20250511173425_0295_D_tile_0001_x608_y0,0.48473,578.808,325.096,639.402,349.177,False,0.0,-1,False,0.0,bgFP
DJI_20250511174631_0615_D_tile_0005_x3040_y0,0.48378,171.101,182.994,188.015,214.396,False,0.0,-1,False,0.0,bgFP
DJI_20250511173419_0292_D_tile_0007_x4256_y0,0.48373,592.016,552.467,639.602,639.9159999999999,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0057_x1824_y3316,0.48324,0.295,294.849,16.155,348.856,False,0.0,-1,False,0.0,bgFP
DJI_20250511173427_0296_D_tile_0015_x4256_y608,0.48273,0.304,543.508,30.763,578.605,False,0.0,-1,False,0.0,bgFP
DJI_20250511173421_0293_D_tile_0048_x4640_y0,0.48269,192.545,0.946,243.29,39.516,False,0.0,-1,False,0.0760362076187659,bgFP
DJI_20250511174627_0613_D_tile_0044_x2432_y3040,0.48194,196.148,408.478,208.935,439.04,False,0.0,-1,False,0.0724159580611089,bgFP
DJI_20250511174649_0624_D_tile_0050_x4640_y1216,0.48186,279.38,32.478,311.397,49.661,False,0.0,-1,False,0.0,bgFP
DJI_20250511174641_0620_D_tile_0061_x4256_y3316,0.4818,600.179,202.478,639.592,227.417,False,0.0,-1,False,0.0701475284541365,bgFP
DJI_20250511173415_0290_D_tile_0003_x1824_y0,0.48025,169.559,266.485,195.309,287.273,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0003_x1824_y0,0.47968,254.871,405.597,272.044,459.181,False,0.0,-1,False,0.0,bgFP
DJI_20250511173425_0295_D_tile_0008_x0_y608,0.47965,376.087,609.174,393.707,639.829,False,0.0,-1,False,0.0,bgFP
DJI_20250511174643_0621_D_tile_0058_x2432_y3316,0.4787,592.566,391.297,639.537,431.48,False,0.0,-1,False,0.0,bgFP
DJI_20250511174631_0615_D_tile_0057_x1824_y3316,0.47809,77.638,424.222,99.765,457.042,False,0.0,-1,False,0.0,bgFP
DJI_20250511173939_0436_D_tile_0053_x4640_y3040,0.47801,613.712,298.233,639.934,373.984,False,0.0,-1,False,0.0,bgFP
DJI_20250511174629_0614_D_tile_0056_x1216_y3316,0.4777,537.843,583.814,558.116,624.23,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0025_x608_y1824,0.47765,61.334,0.713,98.391,65.509,False,0.0,-1,False,0.0,bgFP
DJI_20250511173951_0442_D_tile_0023_x4256_y1216,0.47753,592.756,470.087,639.5,519.345,False,0.0,-1,False,0.0488996281018689,bgFP
DJI_20250511173415_0290_D_tile_0031_x4256_y1824,0.47689,0.492,176.894,78.29,196.567,False,0.0,-1,False,0.0,bgFP
DJI_20250511174629_0614_D_tile_0057_x1824_y3316,0.47662,0.176,142.363,15.892,176.78300000000002,False,0.0,-1,False,0.0,bgFP
DJI_20250511173421_0293_D_tile_0039_x4256_y2432,0.4761,0.711,433.405,35.619,494.889,False,0.0,-1,False,0.0229194457069846,bgFP
DJI_20250511173423_0294_D_tile_0060_x3648_y3316,0.476,313.05,402.845,368.426,470.2720000000001,False,0.0,-1,False,0.0,bgFP
DJI_20250511174643_0621_D_tile_0017_x608_y1216,0.47585,621.143,17.397,639.6310000000001,53.042,False,0.0,-1,False,0.0,bgFP
DJI_20250511173425_0295_D_tile_0036_x2432_y2432,0.47505,364.941,555.146,385.519,640.0,False,0.0,-1,False,0.0054445912594831,bgFP
DJI_20250511173421_0293_D_tile_0011_x1824_y608,0.47475,583.436,9.118,639.587,40.866,False,0.0,-1,False,0.0,bgFP
DJI_20250511173943_0438_D_tile_0040_x0_y3040,0.4743,269.289,518.147,315.725,552.211,False,0.0,-1,False,0.0,bgFP
DJI_20250511173955_0444_D_tile_0006_x3648_y0,0.47425,449.995,24.012,478.027,59.25,False,0.0,-1,False,0.0939541662765705,bgFP
DJI_20250511173415_0290_D_tile_0052_x4640_y2432,0.47423,516.117,521.388,540.622,540.849,False,0.0,-1,False,0.0,bgFP
DJI_20250511173433_0299_D_tile_0056_x1216_y3316,0.47411,274.294,472.346,299.301,530.689,False,0.0,-1,False,0.0,bgFP
DJI_20250511173419_0292_D_tile_0009_x608_y608,0.47391,601.343,0.718,638.0079999999999,30.641,False,0.0,-1,False,0.0,bgFP
DJI_20250511173939_0436_D_tile_0053_x4640_y3040,0.47366,545.434,603.19,568.2379999999999,621.9670000000001,False,0.0,-1,False,0.0,bgFP
